MTDID;IMG_original;IMG_cleaned;MIDI_EDM;WAV_MTD;WAV_WCM;BMID;EDMID;ComposerID;ComposerBirth;ComposerDeath;WorkID;PerformanceID;CollectionID;MusicBrainzID;LabelID;WCMID;WorkTitle;ThemeLabelBM;ThemeInstruments;WorkInstruments;Ensemble;Polyphony;NameCD;NameTrack;StartTime;EndTime;MidiTransposition;Comment1;Comment2;Comment3
2373;MTD2373_Coleridge_Op079-04.jpg;MTD2373_Coleridge_Op079-04.jpg;MTD2373_Coleridge_Op079-04.mid;MTD2373_Coleridge_Op079-04.wav;Coleridge_Op79-04_Sargent_HERITAGE-WCM65645.wav;C393;9381;Coleridge;1875;1912;Op079-04;Sargent;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65645;Othello;4th. Mvt. - Willow Song;Violin;Orchestra;Orchestra;Homophon;001;Track13;00:04.0;00:15.3;-1;;;
2374;MTD2374_Coleridge_Op079-05.jpg;MTD2374_Coleridge_Op079-05.jpg;MTD2374_Coleridge_Op079-05.mid;MTD2374_Coleridge_Op079-05.wav;Coleridge_Op79-05_Sargent_HERITAGE-WCM65646.wav;C394;9382;Coleridge;1875;1912;Op079-05;Sargent;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65646;Othello;5th. Mvt. - Military March - 1st. Theme;Orchestra;Orchestra;Orchestra;Homophon;001;Track14;00:00.1;00:05.2;-1;;;
2375;MTD2375_Coleridge_Op079-05.jpg;MTD2375_Coleridge_Op079-05.jpg;MTD2375_Coleridge_Op079-05.mid;MTD2375_Coleridge_Op079-05.wav;Coleridge_Op79-05_Sargent_HERITAGE-WCM65646.wav;C395;9383;Coleridge;1875;1912;Op079-05;Sargent;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65646;Othello;5th. Mvt. - 2nd. Theme;Orchestra;Orchestra;Orchestra;Homophon;001;Track14;00:27.3;00:32.8;-1;;;
2376;MTD2376_Coleridge_Op077-01.jpg;MTD2376_Coleridge_Op077-01.jpg;MTD2376_Coleridge_Op077-01.mid;MTD2376_Coleridge_Op077-01.wav;Coleridge_Op77-01_Godfrey_HERITAGE-WCM65647.wav;C396;9384;Coleridge;1875;1912;Op077-01;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65647;Petite Suite de Concert;Le Caprice de Nanette - 1st. Mvt. - 1st. Theme;Violin;Orchestra;Orchestra;Homophon;001;Track15;00:14.3;00:19.1;-1;;;
2377;MTD2377_Coleridge_Op077-01.jpg;MTD2377_Coleridge_Op077-01.jpg;MTD2377_Coleridge_Op077-01.mid;MTD2377_Coleridge_Op077-01.wav;Coleridge_Op77-01_Godfrey_HERITAGE-WCM65647.wav;C397;9385;Coleridge;1875;1912;Op077-01;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65647;Petite Suite de Concert;Le Caprice de Nanette - 1st. Mvt. - 2nd. Theme;Flute, Oboe, Clarinet;Orchestra;Orchestra;Homophon;001;Track15;01:29.0;01:37.8;-1;;;
2378;MTD2378_Coleridge_Op077-02.jpg;MTD2378_Coleridge_Op077-02.jpg;MTD2378_Coleridge_Op077-02.mid;MTD2378_Coleridge_Op077-02.wav;Coleridge_Op77-02_Godfrey_HERITAGE-WCM65648.wav;C398;9386;Coleridge;1875;1912;Op077-02;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65648;Petite Suite de Concert;Demande et Reponse, 2nd. Mvt. - 1st. Theme;Violin;Orchestra;Orchestra;Homophon;001;Track16;00:05.3;00:22.1;-1;;;
2379;MTD2379_Coleridge_Op077-02.jpg;MTD2379_Coleridge_Op077-02.jpg;MTD2379_Coleridge_Op077-02.mid;MTD2379_Coleridge_Op077-02.wav;Coleridge_Op77-02_Godfrey_HERITAGE-WCM65648.wav;C399;9387;Coleridge;1875;1912;Op077-02;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65648;Petite Suite de Concert;Demande et Reponse, 2nd. Mvt. - 2nd. Theme;Flute, Oboe, Clarinet;Orchestra;Orchestra;Homophon;001;Track16;01:18.7;01:27.7;-1;;;
2380;MTD2380_Coleridge_Op077-03.jpg;MTD2380_Coleridge_Op077-03.jpg;MTD2380_Coleridge_Op077-03.mid;MTD2380_Coleridge_Op077-03.wav;Coleridge_Op77-03_Godfrey_HERITAGE-WCM65649.wav;C400;9388;Coleridge;1875;1912;Op077-03;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65649;Petite Suite de Concert;Un Sonnet D'Amour, 3rd. Mvt. - 1st. Theme;Violin;Orchestra;Orchestra;Homophon;001;Track17;00:02.4;00:10.1;-1;;;
2381;MTD2381_Coleridge_Op077-03.jpg;MTD2381_Coleridge_Op077-03.jpg;MTD2381_Coleridge_Op077-03.mid;MTD2381_Coleridge_Op077-03.wav;Coleridge_Op77-03_Godfrey_HERITAGE-WCM65649.wav;C401;9389;Coleridge;1875;1912;Op077-03;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65649;Petite Suite de Concert;Un Sonnet D'Amour, 3rd. Mvt. - 2nd. Theme;Violin;Orchestra;Orchestra;Homophon;001;Track17;00:22.6;00:31.6;-1;;;
2382;MTD2382_Coleridge_Op077-04.jpg;MTD2382_Coleridge_Op077-04.jpg;MTD2382_Coleridge_Op077-04.mid;MTD2382_Coleridge_Op077-04.wav;Coleridge_Op77-04_Godfrey_HERITAGE-WCM65650.wav;C402;9390;Coleridge;1875;1912;Op077-04;Godfrey;Composer/Coleridge_MusicOfSCT_HERITAGE;f5f8e993-6c37-454c-a524-b8e679e0b75c;HERITAGE;65650;Petite Suite de Concert;La Tarantelle Fretilante, 4th. Mvt.;Orchestra;Orchestra;Orchestra;Homophon;001;Track18;00:00.5;00:04.6;-1;;;
2581;MTD2581_Debussy_L086.jpg;MTD2581_Debussy_L086.jpg;MTD2581_Debussy_L086.mid;MTD2581_Debussy_L086.wav;Debussy_L086_Beecham_EMI-WCM58374.wav;D13;9590;Debussy;1862;1918;L086;Beecham;Performer/Beecham_FrenchMusic_EMI;1a255025-e5b8-44d4-8ec5-50d10cb1d4a2;EMI;58374;;;Clarinet;Orchestra;Orchestra;Monophon;003;Track08;00:02;00:26;-12;OctaveError;;
2582;MTD2582_Debussy_L086.jpg;MTD2582_Debussy_L086.jpg;MTD2582_Debussy_L086.mid;MTD2582_Debussy_L086.wav;Debussy_L086_Beecham_EMI-WCM58374.wav;D14;9591;Debussy;1862;1918;L086;Beecham;Performer/Beecham_FrenchMusic_EMI;1a255025-e5b8-44d4-8ec5-50d10cb1d4a2;EMI;58374;;;Orchestra;Orchestra;Orchestra;Polyphon;003;Track08;05:04.1;05:25;-12;OctaveError;;
2583;MTD2583_Debussy_L066-01.jpg;MTD2583_Debussy_L066-01.jpg;MTD2583_Debussy_L066-01.mid;MTD2583_Debussy_L066-01.wav;Debussy_L066-01_Kocsis_DG-WCM12299.wav;D15;9592;Debussy;1862;1918;L066-01;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12299;;;Piano;Piano;Solo;Monophon;008;Track16;00:01.2;00:07;-12;OctaveError;;
2584;MTD2584_Debussy_L066-01.jpg;MTD2584_Debussy_L066-01.jpg;MTD2584_Debussy_L066-01.mid;MTD2584_Debussy_L066-01.wav;Debussy_L066-01_Kocsis_DG-WCM12299.wav;D16;9593;Debussy;1862;1918;L066-01;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12299;;;Piano;Piano;Solo;Homophon;008;Track16;00:14;00:18;-12;OctaveError;;
2585;MTD2585_Debussy_L066-01.jpg;MTD2585_Debussy_L066-01.jpg;MTD2585_Debussy_L066-01.mid;MTD2585_Debussy_L066-01.wav;Debussy_L066-01_Kocsis_DG-WCM12299.wav;D17;9594;Debussy;1862;1918;L066-01;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12299;;;Piano;Piano;Solo;Homophon;008;Track16;01:58;02:08.2;-12;OctaveError;;
2586;MTD2586_Debussy_L066-02.jpg;MTD2586_Debussy_L066-02.jpg;MTD2586_Debussy_L066-02.mid;MTD2586_Debussy_L066-02.wav;Debussy_L066-02_Kocsis_DG-WCM12300.wav;D18;9595;Debussy;1862;1918;L066-02;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12300;;;Piano;Piano;Solo;Homophon;008;Track17;00:07.5;00:13;0;MidiErr,OctaveError;missing repetition;
2587;MTD2587_Debussy_L066-02.jpg;MTD2587_Debussy_L066-02.jpg;MTD2587_Debussy_L066-02.mid;MTD2587_Debussy_L066-02.wav;Debussy_L066-02_Kocsis_DG-WCM12300.wav;D19;9596;Debussy;1862;1918;L066-02;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12300;;;Piano;Piano;Solo;Polyphon;008;Track17;00:54.1;01:00;-12;OctaveError;;
2588;MTD2588_Debussy_L070.jpg;MTD2588_Debussy_L070.jpg;MTD2588_Debussy_L070.mid;MTD2588_Debussy_L070.wav;Debussy_L070_KontarskyDuo_DG-WCM12313.wav;D20;9597;Debussy;1862;1918;L070;KontarskyDuo;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12313;;;Piano;Piano;Solo;Homophon;009;Track10;00:28.5;00:37;-12;OctaveError;;
2589;MTD2589_Debussy_L070.jpg;MTD2589_Debussy_L070.jpg;MTD2589_Debussy_L070.mid;MTD2589_Debussy_L070.wav;Debussy_L070_KontarskyDuo_DG-WCM12313.wav;D21;9598;Debussy;1862;1918;L070;KontarskyDuo;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12313;;;Piano;Piano;Solo;Polyphon;009;Track10;02:29.7;02:34.8;-12;OctaveError;;
2590;MTD2590_Debussy_L113-01.jpg;MTD2590_Debussy_L113-01.jpg;MTD2590_Debussy_L113-01.mid;MTD2590_Debussy_L113-01.wav;Debussy_L113-01_Cortot_EMI-WCM60172.wav;D22;9599;Debussy;1862;1918;L113-01;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60172;;;Piano;Piano;Solo;Polyphon;002;Track15;00:01;00:03.9;-12;OctaveError;;
2591;MTD2591_Debussy_L113-02.jpg;MTD2591_Debussy_L113-02.jpg;MTD2591_Debussy_L113-02.mid;MTD2591_Debussy_L113-02.wav;Debussy_L113-02_Cortot_EMI-WCM60173.wav;D23;9600;Debussy;1862;1918;L113-02;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60173;;;Piano;Piano;Solo;Monophon+Homophon;002;Track16;00:00.2;00:11;0;OctaveError;;
2592;MTD2592_Debussy_L113-03.jpg;MTD2592_Debussy_L113-03.jpg;MTD2592_Debussy_L113-03.mid;MTD2592_Debussy_L113-03.wav;Debussy_L113-03_Cortot_EMI-WCM60174.wav;D24;9601;Debussy;1862;1918;L113-03;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60174;;;Piano;Piano;Solo;Polyphon;002;Track17;00:02;00:07;0;MidiErr,OctaveError;missing grace notes;
2593;MTD2593_Debussy_L113-05.jpg;MTD2593_Debussy_L113-05.jpg;MTD2593_Debussy_L113-05.mid;MTD2593_Debussy_L113-05.wav;Debussy_L113-05_Cortot_EMI-WCM60176.wav;D25;9602;Debussy;1862;1918;L113-05;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60176;;;Piano;Piano;Solo;Monophon;002;Track19;00:00.1;00:10;-12;OctaveError;;
2594;MTD2594_Debussy_L113-05.jpg;MTD2594_Debussy_L113-05.jpg;MTD2594_Debussy_L113-05.mid;MTD2594_Debussy_L113-05.wav;Debussy_L113-05_Cortot_EMI-WCM60176.wav;D26;9603;Debussy;1862;1918;L113-05;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60176;;;Piano;Piano;Solo;Homophon;002;Track19;00:20.4;00:26;-12;OctaveError;;
2595;MTD2595_Debussy_L113-06.jpg;MTD2595_Debussy_L113-06.jpg;MTD2595_Debussy_L113-06.mid;MTD2595_Debussy_L113-06.wav;Debussy_L113-06_Cortot_EMI-WCM60177.wav;D27;9604;Debussy;1862;1918;L113-06;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60177;;;Piano;Piano;Solo;Polyphon;002;Track20;00:10;00:14.6;-12;OctaveError;;
2596;MTD2596_Debussy_L113-06.jpg;MTD2596_Debussy_L113-06.jpg;MTD2596_Debussy_L113-06.mid;MTD2596_Debussy_L113-06.wav;Debussy_L113-06_Cortot_EMI-WCM60177.wav;D28;9605;Debussy;1862;1918;L113-06;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60177;;;Piano;Piano;Solo;Homophon;002;Track20;01:03;01:08.3;-12;MidiErr,OctaveError;missing grace note;
2597;MTD2597_Debussy_L113-06.jpg;MTD2597_Debussy_L113-06.jpg;MTD2597_Debussy_L113-06.mid;MTD2597_Debussy_L113-06.wav;Debussy_L113-06_Cortot_EMI-WCM60177.wav;D29;9606;Debussy;1862;1918;L113-06;Cortot;Performer/Cortot_AnniversaryEdition_EMI;d657d65d-c90c-43e9-a4fd-c77711cca4cf;EMI;60177;;;Piano;Piano;Solo;Polyphon;002;Track20;01:11;01:15.6;-12;OctaveError;;
2598;MTD2598_Debussy_L103-01.jpg;MTD2598_Debussy_L103-01.jpg;MTD2598_Debussy_L103-01.mid;MTD2598_Debussy_L103-01.wav;Debussy_L103-01_Badings_DG-WCM12230.wav;D30;9607;Debussy;1862;1918;L103-01;Badings;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12230;;;Orchestra;Harp, Strings;Concerto;Monophon+Homophon;003;Track03;00:02;00:24;-12;OctaveError;;
2599;MTD2599_Debussy_L103-02.jpg;MTD2599_Debussy_L103-02.jpg;MTD2599_Debussy_L103-02.mid;MTD2599_Debussy_L103-02.wav;Debussy_L103-02_Badings_DG-WCM12231.wav;D31;9608;Debussy;1862;1918;L103-02;Badings;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12231;;;Orchestra;Harp, Orchestra;Concerto;Homophon;003;Track04;00:00.3;00:12;-12;OctaveError;;
2600;MTD2600_Debussy_L069.jpg;MTD2600_Debussy_L069.jpg;MTD2600_Debussy_L069.mid;MTD2600_Debussy_L069.wav;Debussy_L069_Chailly_DG-WCM12235.wav;D32;9609;Debussy;1862;1918;L069;Chailly;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12235;;;Trumpet;Orchestra;Orchestra;Polyphon;003;Track08;00:00.6;00:06.9;-12;OctaveError;;
2601;MTD2601_Debussy_L069.jpg;MTD2601_Debussy_L069.jpg;MTD2601_Debussy_L069.mid;MTD2601_Debussy_L069.wav;Debussy_L069_Chailly_DG-WCM12235.wav;D33;9610;Debussy;1862;1918;L069;Chailly;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12235;;;Oboe;Orchestra;Orchestra;Polyphon;003;Track08;02:40.5;02:46.5;-12;OctaveError;;
2602;MTD2602_Debussy_L100-01.jpg;MTD2602_Debussy_L100-01.jpg;MTD2602_Debussy_L100-01.mid;MTD2602_Debussy_L100-01.wav;Debussy_L100-01_Kocsis_DG-WCM12294.wav;D34;9611;Debussy;1862;1918;L100-01;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12294;;;Piano;Piano;Solo;Homophon;008;Track11;00:11;00:17;-12;OctaveError;;
2603;MTD2603_Debussy_L100-02.jpg;MTD2603_Debussy_L100-02.jpg;MTD2603_Debussy_L100-02.mid;MTD2603_Debussy_L100-02.wav;Debussy_L100-02_Kocsis_DG-WCM12295.wav;D35;9612;Debussy;1862;1918;L100-02;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12295;;;Piano;Piano;Solo;Polyphon;008;Track12;00:16;00:25.8;0;OctaveError;;
2604;MTD2604_Debussy_L100-02.jpg;MTD2604_Debussy_L100-02.jpg;MTD2604_Debussy_L100-02.mid;MTD2604_Debussy_L100-02.wav;Debussy_L100-02_Kocsis_DG-WCM12295.wav;D36;9613;Debussy;1862;1918;L100-02;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12295;;;Piano;Piano;Solo;Homophon;008;Track12;00:38;00:45;-12;OctaveError;;
2605;MTD2605_Debussy_L100-02.jpg;MTD2605_Debussy_L100-02.jpg;MTD2605_Debussy_L100-02.mid;MTD2605_Debussy_L100-02.wav;Debussy_L100-02_Kocsis_DG-WCM12295.wav;D37;9614;Debussy;1862;1918;L100-02;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12295;;;Piano;Piano;Solo;Polyphon;008;Track12;01:29;01:36.6;-12;OctaveError;;
2606;MTD2606_Debussy_L100-03.jpg;MTD2606_Debussy_L100-03.jpg;MTD2606_Debussy_L100-03.mid;MTD2606_Debussy_L100-03.wav;Debussy_L100-03_Kocsis_DG-WCM12296.wav;D38;9615;Debussy;1862;1918;L100-03;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12296;;;Piano;Piano;Solo;Polyphon;008;Track13;00:01.2;00:05.4;-12;MidiErr,OctaveError;wrong note;
2607;MTD2607_Debussy_L100-03.jpg;MTD2607_Debussy_L100-03.jpg;MTD2607_Debussy_L100-03.mid;MTD2607_Debussy_L100-03.wav;Debussy_L100-03_Kocsis_DG-WCM12296.wav;D39;9616;Debussy;1862;1918;L100-03;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12296;;;Piano;Piano;Solo;Polyphon;008;Track13;01:43;01:49;-12;OctaveError;;
2608;MTD2608_Debussy_L106.jpg;MTD2608_Debussy_L106.jpg;MTD2608_Debussy_L106.mid;MTD2608_Debussy_L106.wav;Debussy_L106_Kocsis_DG-WCM12298.wav;D40;9617;Debussy;1862;1918;L106;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12298;;;Piano;Piano;Solo;Monophon;008;Track15;00:04.8;00:08;-12;OctaveError;;Barlow Wrong: Trill between c# and d# instead of c# and d
2609;MTD2609_Debussy_L106.jpg;MTD2609_Debussy_L106.jpg;MTD2609_Debussy_L106.mid;MTD2609_Debussy_L106.wav;Debussy_L106_Kocsis_DG-WCM12298.wav;D41;9618;Debussy;1862;1918;L106;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12298;;;Piano;Piano;Solo;Polyphon;008;Track15;00:36.5;00:39.8;0;OctaveError;;Barlow Wrong: Third last note g instead of g#
2610;MTD2610_Debussy_L106.jpg;MTD2610_Debussy_L106.jpg;MTD2610_Debussy_L106.mid;MTD2610_Debussy_L106.wav;Debussy_L106_Kocsis_DG-WCM12298.wav;D42;9619;Debussy;1862;1918;L106;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12298;;;Piano;Piano;Solo;Polyphon;008;Track15;02:26.2;02:35;-12;OctaveError;;
2611;MTD2611_Debussy_L106.jpg;MTD2611_Debussy_L106.jpg;MTD2611_Debussy_L106.mid;MTD2611_Debussy_L106.wav;Debussy_L106_Kocsis_DG-WCM12298.wav;D43;9620;Debussy;1862;1918;L106;Kocsis;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12298;;;Piano;Piano;Solo;Polyphon;008;Track15;05:21;05:28.4;-12;OctaveError;;
2612;MTD2612_Debussy_L122No1.jpg;MTD2612_Debussy_L122No1.jpg;MTD2612_Debussy_L122No1.mid;MTD2612_Debussy_L122No1.wav;Debussy_L122No1_Boulez_DG-WCM12221.wav;D44;9621;Debussy;1862;1918;L122No1;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12221;;;Oboe;Orchestra;Orchestra;Monophon;002;Track02;00:44.7;00:51.5;-12;OctaveError;;
2613;MTD2613_Debussy_L122No1.jpg;MTD2613_Debussy_L122No1.jpg;MTD2613_Debussy_L122No1.mid;MTD2613_Debussy_L122No1.wav;Debussy_L122No1_Boulez_DG-WCM12221.wav;D45;9622;Debussy;1862;1918;L122No1;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12221;;;Oboe;Orchestra;Orchestra;Homophon;002;Track02;01:28.5;01:32;-12;OctaveError;;
2614;MTD2614_Debussy_L122No1.jpg;MTD2614_Debussy_L122No1.jpg;MTD2614_Debussy_L122No1.mid;MTD2614_Debussy_L122No1.wav;Debussy_L122No1_Boulez_DG-WCM12221.wav;D46;9623;Debussy;1862;1918;L122No1;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12221;;;Orchestra;Orchestra;Orchestra;Polyphon;002;Track02;03:30;03:36;-12;OctaveError;;
2615;MTD2615_Debussy_L122No2-01.jpg;MTD2615_Debussy_L122No2-01.jpg;MTD2615_Debussy_L122No2-01.mid;MTD2615_Debussy_L122No2-01.wav;Debussy_L122No2-01_Boulez_DG-WCM12222.wav;D47;9624;Debussy;1862;1918;L122No2-01;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12222;;;Clarinet;Orchestra;Orchestra;Polyphon;002;Track03;00:16;00:23;-12;OctaveError;;
2616;MTD2616_Debussy_L122No2-01.jpg;MTD2616_Debussy_L122No2-01.jpg;MTD2616_Debussy_L122No2-01.mid;MTD2616_Debussy_L122No2-01.wav;Debussy_L122No2-01_Boulez_DG-WCM12222.wav;D48;9625;Debussy;1862;1918;L122No2-01;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12222;;;Clarinet;Orchestra;Orchestra;Polyphon;002;Track03;01:13.2;01:18;-12;OctaveError;;
2617;MTD2617_Debussy_L122No2-01.jpg;MTD2617_Debussy_L122No2-01.jpg;MTD2617_Debussy_L122No2-01.mid;MTD2617_Debussy_L122No2-01.wav;Debussy_L122No2-01_Boulez_DG-WCM12222.wav;D49;9626;Debussy;1862;1918;L122No2-01;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12222;;;Orchestra;Orchestra;Orchestra;Polyphon;002;Track03;02:37;02:43;-12;OctaveError;;
2618;MTD2618_Debussy_L122No2-01.jpg;MTD2618_Debussy_L122No2-01.jpg;MTD2618_Debussy_L122No2-01.mid;MTD2618_Debussy_L122No2-01.wav;Debussy_L122No2-01_Boulez_DG-WCM12222.wav;D50;9627;Debussy;1862;1918;L122No2-01;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12222;;;Trumpet;Orchestra;Orchestra;Monophon+Homophon;002;Track03;03:18.6;03:23.8;-12;OctaveError;;
2619;MTD2619_Debussy_L122No2-01.jpg;MTD2619_Debussy_L122No2-01.jpg;MTD2619_Debussy_L122No2-01.mid;MTD2619_Debussy_L122No2-01.wav;Debussy_L122No2-01_Boulez_DG-WCM12222.wav;D51;9628;Debussy;1862;1918;L122No2-01;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12222;;;Trumpet;Orchestra;Orchestra;Polyphon;002;Track03;03:22;03:32;0;MidiErrTempo,OctaveError;;Barlow Wrong: Second last measure 16th triplets instead 8th triplets
2620;MTD2620_Debussy_L122No2-01.jpg;MTD2620_Debussy_L122No2-01.jpg;MTD2620_Debussy_L122No2-01.mid;MTD2620_Debussy_L122No2-01.wav;Debussy_L122No2-01_Boulez_DG-WCM12222.wav;D52;9629;Debussy;1862;1918;L122No2-01;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12222;;;Orchestra;Orchestra;Orchestra;Polyphon;002;Track03;03:33.5;03:44.5;-12;OctaveError;;
2621;MTD2621_Debussy_L122No2-02.jpg;MTD2621_Debussy_L122No2-02.jpg;MTD2621_Debussy_L122No2-02.mid;MTD2621_Debussy_L122No2-02.wav;Debussy_L122No2-02_Boulez_DG-WCM12223.wav;D53;9630;Debussy;1862;1918;L122No2-02;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12223;;;Oboe;Orchestra;Orchestra;Homophon;002;Track04;00:02;00:16;-12;OctaveError;;
2622;MTD2622_Debussy_L122No2-02.jpg;MTD2622_Debussy_L122No2-02.jpg;MTD2622_Debussy_L122No2-02.mid;MTD2622_Debussy_L122No2-02.wav;Debussy_L122No2-02_Boulez_DG-WCM12223.wav;D54;9631;Debussy;1862;1918;L122No2-02;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12223;;;Oboe;Orchestra;Orchestra;Polyphon;002;Track04;01:33;01:46;-12;OctaveError;;
2623;MTD2623_Debussy_L122No2-02.jpg;MTD2623_Debussy_L122No2-02.jpg;MTD2623_Debussy_L122No2-02.mid;MTD2623_Debussy_L122No2-02.wav;Debussy_L122No2-02_Boulez_DG-WCM12223.wav;D55;9632;Debussy;1862;1918;L122No2-02;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12223;;;Orchestra;Orchestra;Orchestra;Polyphon;002;Track04;02:08;02:16.3;-12;OctaveError;;
2624;MTD2624_Debussy_L122No2-02.jpg;MTD2624_Debussy_L122No2-02.jpg;MTD2624_Debussy_L122No2-02.mid;MTD2624_Debussy_L122No2-02.wav;Debussy_L122No2-02_Boulez_DG-WCM12223.wav;D56;9633;Debussy;1862;1918;L122No2-02;Boulez;Composer/Debussy_TheDebussyEdition_DG;e0d44917-0b9b-4f4f-b797-385fd7b0e7de;DG;12223;;;Oboe;Orchestra;Orchestra;Polyphon;002;Track04;04:04;04:10;-12;OctaveError;;
